"","ID","Item"
"35447",1378,"Unix shell / awk"
"35448",1378,"Bayesian Techniques"
"35449",1378,"Data Visualization"
"35450",1378,"Ensemble Methods"
"35451",1378,"Evolutionary Approaches"
"35452",1378,"PCA and Dimensionality Reduction"
"35453",1379,"Data Analyst"
"35454",1379,"R"
"35455",1379,"Kaggle"
"35456",1379,"Newsletters"
"35457",1379,"Online courses"
"35458",1379,"Podcasts"
"35459",1379,"Stack Overflow Q&A"
"35460",1379,"YouTube Videos"
"35461",1379,"Supervised Machine Learning (Tabular Data)"
"35462",1379,"Logistic Regression"
"35463",1379,"R"
"35464",1379,"SQL"
"35465",1379,"Data Visualization"
"35466",1380,"Data Analyst"
"35467",1380,"Supervised Machine Learning (Tabular Data)"
"35468",1380,"Neural Networks - RNNs"
"35469",1380,"RNNs"
"35470",1380,"Java"
"35471",1380,"Python"
"35472",1380,"R"
"35473",1380,"RNNs"
"35474",1381,"R"
"35475",1381,"Blogs"
"35476",1381,"Kaggle"
"35477",1381,"Personal Projects"
"35478",1381,"YouTube Videos"
"35479",1381,"Other"
"35480",1381,"Supervised Machine Learning (Tabular Data)"
"35481",1381,"Bayesian Techniques"
"35482",1381,"Decision Trees - Random Forests"
"35483",1381,"Logistic Regression"
"35484",1381,"Support Vector Machines (SVMs)"
"35485",1382,"Software Developer/Software Engineer"
"35486",1382,"Python"
"35487",1382,"Kaggle"
"35488",1382,"Newsletters"
"35489",1382,"Personal Projects"
"35490",1382,"Outlier detection (e.g. Fraud detection)"
"35491",1382,"Time Series"
"35492",1382,"Bayesian Techniques"
"35493",1382,"Logistic Regression"
"35494",1382,"Regression/Logistic Regression"
"35495",1382,"Amazon Machine Learning"
"35496",1382,"Amazon Web services"
"35497",1382,"Hadoop/Hive/Pig"
"35498",1382,"Java"
"35499",1382,"Julia"
"35500",1382,"Microsoft Azure Machine Learning"
"35501",1382,"NoSQL"
"35502",1382,"Spark / MLlib"
"35503",1382,"SQL"
"35504",1382,"Unix shell / awk"
"35505",1382,"Association Rules"
"35506",1382,"Data Visualization"
"35507",1382,"Logistic Regression"
"35508",1382,"Prescriptive Modeling"
"35509",1382,"Segmentation"
"35510",1382,"Text Analytics"
"35511",1382,"Time Series Analysis"
"35512",1383,"Software Developer/Software Engineer"
"35513",1385,"Data Analyst"
"35514",1385,"Time Series"
"35515",1385,"Bayesian Techniques"
"35516",1385,"Logistic Regression"
"35517",1386,"Data Miner"
"35518",1386,"Natural Language Processing"
"35519",1386,"Bayesian Techniques"
"35520",1387,"Programmer"
"35521",1387,"Natural Language Processing"
"35522",1387,"Supervised Machine Learning (Tabular Data)"
"35523",1387,"Bayesian Techniques"
"35524",1387,"Decision Trees - Gradient Boosted Machines"
"35525",1387,"Logistic Regression"
"35526",1387,"Decision Trees"
"35527",1387,"Neural Networks"
"35528",1387,"Regression/Logistic Regression"
"35529",1387,"RNNs"
"35530",1387,"Amazon Web services"
"35531",1387,"Java"
"35532",1387,"Python"
"35533",1387,"R"
"35534",1387,"SQL"
"35535",1387,"TensorFlow"
"35536",1387,"Bayesian Techniques"
"35537",1387,"Data Visualization"
"35538",1387,"Decision Trees"
"35539",1387,"Logistic Regression"
"35540",1387,"Neural Networks"
"35541",1387,"RNNs"
"35542",1387,"Text Analytics"
"35543",1388,"Scientist/Researcher"
"35544",1389,"Scientist/Researcher"
"35545",1389,"Reinforcement learning"
"35546",1389,"Speech Recognition"
"35547",1389,"Unsupervised Learning"
"35548",1389,"Bayesian Techniques"
"35549",1389,"Decision Trees - Gradient Boosted Machines"
"35550",1389,"Decision Trees - Random Forests"
"35551",1389,"Logistic Regression"
"35552",1389,"Support Vector Machines (SVMs)"
"35553",1389,"C/C++"
"35554",1389,"Python"
"35555",1389,"R"
"35556",1389,"SVMs"
"35557",1389,"Time Series Analysis"
"35558",1392,"Engineer"
"35559",1392,"Python"
"35560",1392,"Computer Vision"
"35561",1392,"Time Series"
"35562",1392,"Logistic Regression"
"35563",1392,"Neural Networks - RNNs"
"35564",1394,"Supervised Machine Learning (Tabular Data)"
"35565",1394,"Bayesian Techniques"
"35566",1394,"Decision Trees - Random Forests"
"35567",1394,"Support Vector Machines (SVMs)"
"35568",1395,"Other"
"35569",1395,"Adversarial Learning"
"35570",1395,"Outlier detection (e.g. Fraud detection)"
"35571",1395,"Logistic Regression"
"35572",1395,"Neural Networks - RNNs"
"35573",1395,"Decision Trees"
"35574",1395,"Neural Networks"
"35575",1395,"Regression/Logistic Regression"
"35576",1395,"RNNs"
"35577",1395,"Java"
"35578",1395,"Oracle Data Mining/ Oracle R Enterprise"
"35579",1395,"Python"
"35580",1395,"SQL"
"35581",1395,"Unix shell / awk"
"35582",1395,"Logistic Regression"
"35583",1395,"Neural Networks"
"35584",1395,"RNNs"
"35585",1396,"Data Scientist"
"35586",1396,"Python"
"35587",1396,"Company internal community"
"35588",1396,"Kaggle"
"35589",1396,"Online courses"
"35590",1396,"Personal Projects"
"35591",1396,"Supervised Machine Learning (Tabular Data)"
"35592",1396,"Decision Trees - Gradient Boosted Machines"
"35593",1396,"Decision Trees - Random Forests"
"35594",1396,"Logistic Regression"
"35595",1396,"Support Vector Machines (SVMs)"
"35596",1396,"Decision Trees"
"35597",1396,"Gradient Boosted Machines"
"35598",1396,"Random Forests"
"35599",1396,"Regression/Logistic Regression"
"35600",1396,"SVMs"
"35601",1396,"Amazon Web services"
"35602",1396,"R"
"35603",1396,"SQL"
"35604",1396,"Tableau"
"35605",1396,"A/B Testing"
"35606",1396,"Data Visualization"
"35607",1396,"kNN and Other Clustering"
"35608",1396,"Lift Analysis"
"35609",1396,"Logistic Regression"
"35610",1396,"SVMs"
"35611",1396,"Text Analytics"
"35612",1397,"Data Analyst"
"35613",1397,"Supervised Machine Learning (Tabular Data)"
"35614",1397,"Decision Trees - Gradient Boosted Machines"
"35615",1397,"Decision Trees - Random Forests"
"35616",1397,"Logistic Regression"
"35617",1398,"Data Scientist"
"35618",1398,"Python"
"35619",1398,"Arxiv"
"35620",1398,"Blogs"
"35621",1398,"Official documentation"
"35622",1398,"Textbook"
"35623",1398,"Outlier detection (e.g. Fraud detection)"
"35624",1398,"Supervised Machine Learning (Tabular Data)"
"35625",1398,"Unsupervised Learning"
"35626",1398,"Decision Trees - Gradient Boosted Machines"
"35627",1398,"Decision Trees - Random Forests"
"35628",1398,"Ensemble Methods"
"35629",1398,"Gradient Boosting"
"35630",1398,"Logistic Regression"
"35631",1398,"Support Vector Machines (SVMs)"
"35632",1398,"Ensemble Methods"
"35633",1398,"Random Forests"
"35634",1398,"Regression/Logistic Regression"
"35635",1398,"Amazon Web services"
"35636",1398,"Jupyter notebooks"
"35637",1398,"NoSQL"
"35638",1398,"Python"
"35639",1398,"R"
"35640",1398,"TensorFlow"
"35641",1398,"Cross-Validation"
"35642",1398,"Data Visualization"
"35643",1398,"Ensemble Methods"
"35644",1398,"kNN and Other Clustering"
"35645",1398,"Logistic Regression"
"35646",1398,"PCA and Dimensionality Reduction"
"35647",1398,"Random Forests"
"35648",1398,"SVMs"
"35649",1398,"Text Analytics"
"35650",1399,"Scientist/Researcher"
"35651",1399,"Computer Vision"
"35652",1399,"Outlier detection (e.g. Fraud detection)"
"35653",1399,"Reinforcement learning"
"35654",1399,"Speech Recognition"
"35655",1399,"Supervised Machine Learning (Tabular Data)"
"35656",1399,"Survival Analysis"
"35657",1399,"Time Series"
"35658",1399,"Unsupervised Learning"
"35659",1399,"Decision Trees - Gradient Boosted Machines"
"35660",1399,"Decision Trees - Random Forests"
"35661",1399,"Hidden Markov Models HMMs"
"35662",1399,"Logistic Regression"
"35663",1399,"Neural Networks - CNNs"
"35664",1399,"Neural Networks - GANs"
"35665",1399,"Neural Networks - RNNs"
"35666",1399,"Support Vector Machines (SVMs)"
"35667",1402,"Other"
"35668",1404,"Other"
"35669",1404,"Supervised Machine Learning (Tabular Data)"
"35670",1404,"Time Series"
"35671",1404,"Unsupervised Learning"
"35672",1404,"Bayesian Techniques"
"35673",1404,"Decision Trees - Gradient Boosted Machines"
"35674",1404,"Decision Trees - Random Forests"
"35675",1404,"Ensemble Methods"
"35676",1404,"Gradient Boosting"
"35677",1404,"Neural Networks - CNNs"
"35678",1404,"Support Vector Machines (SVMs)"
"35679",1405,"Other"
"35680",1406,"Data Analyst"
"35681",1406,"Supervised Machine Learning (Tabular Data)"
"35682",1406,"Bayesian Techniques"
"35683",1406,"Other"
"35684",1406,"Time Series Analysis"
"35685",1408,"Data Scientist"
"35686",1409,"Other"
"35687",1409,"Natural Language Processing"
"35688",1409,"Supervised Machine Learning (Tabular Data)"
"35689",1409,"Bayesian Techniques"
"35690",1409,"Decision Trees - Gradient Boosted Machines"
"35691",1409,"Decision Trees - Random Forests"
"35692",1409,"Bayesian Techniques"
"35693",1409,"Decision Trees"
"35694",1409,"Random Forests"
"35695",1409,"Julia"
"35696",1409,"Jupyter notebooks"
"35697",1409,"Mathematica"
"35698",1409,"MATLAB/Octave"
"35699",1409,"Python"
"35700",1409,"R"
"35701",1409,"SQL"
"35702",1409,"Tableau"
"35703",1409,"Bayesian Techniques"
"35704",1409,"Data Visualization"
"35705",1409,"Decision Trees"
"35706",1409,"Naive Bayes"
"35707",1409,"Natural Language Processing"
"35708",1409,"Text Analytics"
"35709",1410,"Operations Research Practitioner"
"35710",1411,"Data Analyst"
"35711",1411,"Supervised Machine Learning (Tabular Data)"
"35712",1411,"Time Series"
"35713",1411,"Unsupervised Learning"
"35714",1411,"Bayesian Techniques"
"35715",1411,"Decision Trees - Random Forests"
"35716",1411,"Ensemble Methods"
"35717",1411,"Logistic Regression"
"35718",1413,"Software Developer/Software Engineer"
"35719",1413,"Natural Language Processing"
"35720",1413,"Supervised Machine Learning (Tabular Data)"
"35721",1413,"Decision Trees - Gradient Boosted Machines"
"35722",1413,"Decision Trees - Random Forests"
"35723",1413,"Ensemble Methods"
"35724",1413,"Gradient Boosting"
"35725",1413,"Logistic Regression"
"35726",1413,"Support Vector Machines (SVMs)"
"35727",1413,"Decision Trees"
"35728",1413,"Ensemble Methods"
"35729",1413,"Random Forests"
"35730",1413,"Regression/Logistic Regression"
"35731",1413,"SVMs"
"35732",1413,"C/C++"
"35733",1413,"Jupyter notebooks"
"35734",1413,"NoSQL"
"35735",1413,"Python"
"35736",1413,"SQL"
"35737",1413,"TensorFlow"
"35738",1413,"Text Analytics"
"35739",1416,"Outlier detection (e.g. Fraud detection)"
"35740",1416,"Supervised Machine Learning (Tabular Data)"
"35741",1416,"Time Series"
"35742",1416,"Unsupervised Learning"
"35743",1416,"Decision Trees - Gradient Boosted Machines"
"35744",1416,"Decision Trees - Random Forests"
"35745",1416,"Logistic Regression"
"35746",1416,"Support Vector Machines (SVMs)"
"35747",1417,"Statistician"
"35748",1417,"Survival Analysis"
"35749",1417,"Time Series"
"35750",1417,"Gradient Boosting"
"35751",1417,"Logistic Regression"
"35752",1417,"Support Vector Machines (SVMs)"
"35753",1417,"Regression/Logistic Regression"
"35754",1417,"R"
"35755",1417,"SAS Base"
"35756",1417,"Cross-Validation"
"35757",1417,"Logistic Regression"
"35758",1417,"PCA and Dimensionality Reduction"
"35759",1417,"Simulation"
"35760",1417,"Time Series Analysis"
"35761",1418,"Other"
"35762",1419,"Python"
"35763",1419,"Blogs"
"35764",1419,"College/University"
"35765",1419,"Kaggle"
"35766",1419,"Online courses"
"35767",1419,"Personal Projects"
"35768",1419,"Stack Overflow Q&A"
"35769",1419,"Textbook"
"35770",1419,"YouTube Videos"
"35771",1419,"DataCamp"
"35772",1419,"Other"
"35773",1419,"Time Series"
"35774",1419,"Bayesian Techniques"
"35775",1419,"Decision Trees - Gradient Boosted Machines"
"35776",1419,"Decision Trees - Random Forests"
"35777",1419,"Logistic Regression"
"35778",1421,"Python"
"35779",1421,"Kaggle"
"35780",1421,"YouTube Videos"
"35781",1421,"Time Series"
"35782",1421,"Ensemble Methods"
"35783",1421,"Logistic Regression"
"35784",1422,"Other"
"35785",1422,"Python"
"35786",1422,"Kaggle"
"35787",1423,"Data Analyst"
"35788",1425,"Software Developer/Software Engineer"
"35789",1425,"Python"
"35790",1425,"Arxiv"
"35791",1425,"Blogs"
"35792",1425,"Kaggle"
"35793",1425,"Non-Kaggle online communities"
"35794",1425,"Stack Overflow Q&A"
"35795",1425,"YouTube Videos"
"35796",1425,"Natural Language Processing"
"35797",1425,"Logistic Regression"
"35798",1425,"Neural Networks - RNNs"
"35799",1425,"Neural Networks"
"35800",1425,"Regression/Logistic Regression"
"35801",1425,"RNNs"
"35802",1425,"SVMs"
"35803",1425,"Amazon Web services"
"35804",1425,"C/C++"
"35805",1425,"Python"
"35806",1425,"TensorFlow"
"35807",1425,"Cross-Validation"
"35808",1425,"Data Visualization"
"35809",1425,"kNN and Other Clustering"
"35810",1425,"Natural Language Processing"
"35811",1425,"Neural Networks"
"35812",1425,"RNNs"
"35813",1425,"SVMs"
"35814",1425,"Text Analytics"
"35815",1426,"R"
"35816",1426,"Stack Overflow Q&A"
"35817",1426,"Other (please specify; separate by semi-colon)"
"35818",1426,"Other (please specify; separate by semi-colon)"
"35819",1427,"Scientist/Researcher"
"35820",1427,"College/University"
"35821",1427,"Supervised Machine Learning (Tabular Data)"
"35822",1427,"Survival Analysis"
"35823",1427,"Time Series"
"35824",1427,"Bayesian Techniques"
"35825",1427,"Logistic Regression"
"35826",1427,"Bayesian Techniques"
"35827",1427,"Neural Networks"
"35828",1427,"Random Forests"
"35829",1427,"Regression/Logistic Regression"
"35830",1427,"Jupyter notebooks"
"35831",1427,"MATLAB/Octave"
"35832",1427,"Perl"
"35833",1427,"Python"
"35834",1427,"R"
"35835",1427,"SAS Base"
"35836",1427,"SQL"
"35837",1427,"Stan"
"35838",1427,"A/B Testing"
"35839",1427,"Bayesian Techniques"
"35840",1427,"Logistic Regression"
"35841",1427,"Neural Networks"
"35842",1427,"Random Forests"
"35843",1427,"Simulation"
"35844",1427,"Text Analytics"
"35845",1427,"Time Series Analysis"
"35846",1429,"Matlab"
"35847",1429,"College/University"
"35848",1429,"Kaggle"
"35849",1429,"Stack Overflow Q&A"
"35850",1429,"Outlier detection (e.g. Fraud detection)"
"35851",1429,"Bayesian Techniques"
"35852",1429,"Decision Trees - Gradient Boosted Machines"
"35853",1429,"Decision Trees - Random Forests"
"35854",1429,"Logistic Regression"
"35855",1430,"Python"
"35856",1430,"College/University"
"35857",1430,"Kaggle"
"35858",1430,"Online courses"
"35859",1430,"Personal Projects"
"35860",1430,"Podcasts"
"35861",1430,"Stack Overflow Q&A"
"35862",1430,"Other"
"35863",1430,"Reinforcement learning"
"35864",1430,"Supervised Machine Learning (Tabular Data)"
"35865",1430,"Bayesian Techniques"
"35866",1430,"Decision Trees - Random Forests"
"35867",1430,"Logistic Regression"
"35868",1430,"Support Vector Machines (SVMs)"
"35869",1432,"Software Developer/Software Engineer"
"35870",1432,"Computer Vision"
"35871",1432,"Recommendation Engines"
"35872",1432,"Decision Trees"
"35873",1432,"Neural Networks"
"35874",1432,"Regression/Logistic Regression"
"35875",1432,"Microsoft Azure Machine Learning"
"35876",1432,"Microsoft SQL Server Data Mining"
"35877",1432,"Python"
"35878",1432,"R"
"35879",1432,"TensorFlow"
"35880",1433,"Software Developer/Software Engineer"
"35881",1433,"Computer Vision"
"35882",1433,"Natural Language Processing"
"35883",1433,"Outlier detection (e.g. Fraud detection)"
"35884",1433,"Reinforcement learning"
"35885",1433,"Supervised Machine Learning (Tabular Data)"
"35886",1433,"Time Series"
"35887",1433,"Unsupervised Learning"
"35888",1433,"Bayesian Techniques"
"35889",1433,"Decision Trees - Gradient Boosted Machines"
"35890",1433,"Decision Trees - Random Forests"
"35891",1433,"Ensemble Methods"
"35892",1433,"Gradient Boosting"
"35893",1433,"Hidden Markov Models HMMs"
"35894",1433,"Logistic Regression"
"35895",1433,"Neural Networks - CNNs"
"35896",1433,"Neural Networks - GANs"
"35897",1433,"Neural Networks - RNNs"
"35898",1433,"Support Vector Machines (SVMs)"
"35899",1434,"Matlab"
"35900",1434,"College/University"
"35901",1434,"Online courses"
"35902",1434,"Textbook"
"35903",1434,"YouTube Videos"
"35904",1434,"Coursera"
"35905",1434,"Computer Vision"
"35906",1434,"Recommendation Engines"
"35907",1434,"Unsupervised Learning"
"35908",1434,"Bayesian Techniques"
"35909",1434,"Logistic Regression"
"35910",1434,"Neural Networks - CNNs"
"35911",1434,"Support Vector Machines (SVMs)"
"35912",1435,"Data Scientist"
"35913",1435,"Python"
"35914",1435,"Arxiv"
"35915",1435,"Conferences"
"35916",1435,"Kaggle"
"35917",1435,"Stack Overflow Q&A"
"35918",1435,"YouTube Videos"
"35919",1435,"Computer Vision"
"35920",1435,"Survival Analysis"
"35921",1435,"Time Series"
"35922",1435,"Bayesian Techniques"
"35923",1435,"Decision Trees - Gradient Boosted Machines"
"35924",1435,"Decision Trees - Random Forests"
"35925",1435,"Ensemble Methods"
"35926",1435,"Evolutionary Approaches"
"35927",1435,"Gradient Boosting"
"35928",1435,"Logistic Regression"
"35929",1435,"Neural Networks - CNNs"
"35930",1435,"CNNs"
"35931",1435,"Random Forests"
"35932",1435,"Regression/Logistic Regression"
"35933",1435,"Google Cloud Compute"
"35934",1435,"Jupyter notebooks"
"35935",1435,"Python"
"35936",1435,"TensorFlow"
"35937",1435,"Bayesian Techniques"
"35938",1435,"CNNs"
"35939",1435,"Cross-Validation"
"35940",1435,"Data Visualization"
"35941",1435,"Decision Trees"
"35942",1435,"Gradient Boosted Machines"
"35943",1435,"Logistic Regression"
"35944",1435,"Neural Networks"
"35945",1435,"PCA and Dimensionality Reduction"
"35946",1435,"Random Forests"
"35947",1436,"Data Scientist"
"35948",1437,"Machine Learning Engineer"
"35949",1437,"Adversarial Learning"
"35950",1437,"Computer Vision"
"35951",1437,"Machine Translation"
"35952",1437,"Natural Language Processing"
"35953",1437,"Supervised Machine Learning (Tabular Data)"
"35954",1437,"Bayesian Techniques"
"35955",1437,"Decision Trees - Random Forests"
"35956",1437,"Logistic Regression"
"35957",1437,"Neural Networks - CNNs"
"35958",1437,"Neural Networks - GANs"
"35959",1437,"CNNs"
"35960",1437,"Neural Networks"
"35961",1437,"Amazon Machine Learning"
"35962",1437,"C/C++"
"35963",1437,"Julia"
"35964",1437,"Jupyter notebooks"
"35965",1437,"Python"
"35966",1437,"SQL"
"35967",1437,"TensorFlow"
"35968",1437,"Unix shell / awk"
"35969",1438,"Data Scientist"
"35970",1438,"Python"
"35971",1438,"Kaggle"
"35972",1438,"Online courses"
"35973",1438,"Personal Projects"
"35974",1438,"Stack Overflow Q&A"
"35975",1438,"Supervised Machine Learning (Tabular Data)"
"35976",1438,"Decision Trees - Gradient Boosted Machines"
"35977",1438,"Decision Trees - Random Forests"
"35978",1438,"Ensemble Methods"
"35979",1438,"Gradient Boosting"
"35980",1438,"Logistic Regression"
"35981",1438,"Neural Networks - CNNs"
"35982",1438,"Ensemble Methods"
"35983",1438,"Gradient Boosted Machines"
"35984",1438,"Random Forests"
"35985",1438,"Regression/Logistic Regression"
"35986",1438,"Hadoop/Hive/Pig"
"35987",1438,"Jupyter notebooks"
